date,date_end,site,o3,no2,nox,so2,pm10,pm2.5
2020-11-19 01:00:00,2020-11-19 02:00:00,gb1055r,74.63918,0.28977,1.22174,NA,11.25,6.25
2020-11-19 02:00:00,2020-11-19 03:00:00,gb1055r,74.63918,0.57558,1.3328,2.19742,12.5,6.84
2020-11-19 03:00:00,2020-11-19 04:00:00,gb1055r,70.84735,0.58644,1.11067,2.13083,9.8,5.849
2020-11-19 04:00:00,2020-11-19 05:00:00,gb1055r,71.09681,0.74218,1.4994,2.13083,10.575,5.92
2020-11-19 05:00:00,2020-11-19 06:00:00,gb1055r,69.8495,0.79772,1.55494,2.06424,9.2,4.976
2020-11-19 06:00:00,2020-11-19 07:00:00,gb1055r,68.10326,1.13363,1.83261,2.13083,7.15,4.009
2020-11-19 07:00:00,2020-11-19 08:00:00,gb1055r,65.2095,1.75807,2.16581,1.86448,7.175,3.797
2020-11-19 08:00:00,2020-11-19 09:00:00,gb1055r,63.06412,2.79149,3.66521,1.93107,5.375,2.712
2020-11-19 09:00:00,2020-11-19 10:00:00,gb1055r,62.01638,3.00006,4.16501,1.66471,3.775,2.005
2020-11-19 10:00:00,2020-11-19 11:00:00,gb1055r,61.96649,4.00237,5.10908,1.39836,3.5,1.91
2020-11-19 11:00:00,2020-11-19 12:00:00,gb1055r,61.96649,3.92784,5.44229,1.26518,4.075,2.193
2020-11-19 12:00:00,2020-11-19 13:00:00,gb1055r,63.36348,2.56664,3.49861,1.06542,3.4,1.675
2020-11-19 13:00:00,2020-11-19 14:00:00,gb1055r,64.5609,3.44975,4.49821,1.06542,1.8,1.061
2020-11-19 14:00:00,2020-11-19 15:00:00,gb1055r,64.96004,4.06876,4.94248,1.26518,2.825,1.415
2020-11-19 15:00:00,2020-11-19 16:00:00,gb1055r,61.56735,5.51535,6.33082,0.86565,4.025,1.958
2020-11-19 16:00:00,2020-11-19 17:00:00,gb1055r,54.93164,7.28971,8.16343,0.5993,7.725,5
2020-11-19 17:00:00,2020-11-19 18:00:00,gb1055r,54.78197,7.18407,7.94129,0.66589,7.2,4.623
2020-11-19 18:00:00,2020-11-19 19:00:00,gb1055r,48.89465,5.57088,6.38635,0.66589,5.925,3.443
2020-11-19 19:00:00,2020-11-19 20:00:00,gb1055r,42.05938,7.95882,8.77429,0.46612,7.175,4.623
2020-11-19 20:00:00,2020-11-19 21:00:00,gb1055r,37.76862,9.56658,10.4403,0.46612,9.6,5.92
2020-11-19 21:00:00,2020-11-19 22:00:00,gb1055r,36.47142,11.85431,12.49504,0.46612,10.825,7.146
2020-11-19 22:00:00,2020-11-19 23:00:00,gb1055r,29.88561,15.27296,16.43792,0.33294,12.375,8.609
2020-11-19 23:00:00,2020-11-20 00:00:00,gb1055r,31.03314,10.28037,11.32884,0.39953,12.95,8.302
2020-11-20 00:00:00,2020-11-20 01:00:00,gb1055r,25.61148,9.53399,10.07822,0.44397,11.15,7.972
2020-11-20 01:00:00,2020-11-20 02:00:00,gb1055r,36.72088,7.19242,7.89214,NA,10.25,6.509
2020-11-20 02:00:00,2020-11-20 03:00:00,gb1055r,28.33894,6.01981,6.83615,0.59936,10.625,6.533
2020-11-20 03:00:00,2020-11-20 04:00:00,gb1055r,10.17807,7.05668,8.28118,0.59936,11.95,9.222
2020-11-20 04:00:00,2020-11-20 05:00:00,gb1055r,5.03914,13.84365,16.11774,1.06553,13.275,10.448
2020-11-20 05:00:00,2020-11-20 06:00:00,gb1055r,4.29076,14.10064,18.00741,0.66596,14.425,11.226
2020-11-20 06:00:00,2020-11-20 07:00:00,gb1055r,3.94151,9.89212,12.28283,0.99893,14.675,10.59
2020-11-20 07:00:00,2020-11-20 08:00:00,gb1055r,0.94796,13.09699,30.1235,1.39851,13.9,10.401
2020-11-20 08:00:00,2020-11-20 09:00:00,gb1055r,1.54667,16.51408,46.01893,1.59829,15.75,11.156
2020-11-20 09:00:00,2020-11-20 10:00:00,gb1055r,2.24516,19.59726,47.35281,1.59829,16.35,10.495
2020-11-20 10:00:00,2020-11-20 11:00:00,gb1055r,13.52087,19.57424,39.51626,1.39851,14.05,8.844
2020-11-20 11:00:00,2020-11-20 12:00:00,gb1055r,43.50626,13.65506,16.39563,0.93234,8.975,5.519
2020-11-20 12:00:00,2020-11-20 13:00:00,gb1055r,40.41293,18.34099,21.8979,0.86574,9.375,6.109
2020-11-20 13:00:00,2020-11-20 14:00:00,gb1055r,42.70798,18.56782,20.84191,1.13213,6.975,5.354
2020-11-20 14:00:00,2020-11-20 15:00:00,gb1055r,58.42412,6.11457,7.28077,1.19872,3.2,2.524
2020-11-20 15:00:00,2020-11-20 16:00:00,gb1055r,60.22025,5.23898,6.11363,1.26532,4.95,3.137
2020-11-20 16:00:00,2020-11-20 17:00:00,gb1055r,63.16391,4.13287,4.8909,1.33191,3.5,2.877
2020-11-20 17:00:00,2020-11-20 18:00:00,gb1055r,65.80821,3.24908,3.89049,1.26532,2.8,2.241
2020-11-20 18:00:00,2020-11-20 19:00:00,gb1055r,68.10326,2.20675,2.55661,1.33191,2.3,1.745
2020-11-20 19:00:00,2020-11-20 20:00:00,gb1055r,67.65423,1.76485,2.0564,1.26532,2.875,2.052
2020-11-20 20:00:00,2020-11-20 21:00:00,gb1055r,65.45896,1.82043,2.11198,1.33191,4.85,3.278
2020-11-20 21:00:00,2020-11-20 22:00:00,gb1055r,64.66068,1.58446,2.16756,1.19872,6.925,4.104
2020-11-20 22:00:00,2020-11-20 23:00:00,gb1055r,64.46111,1.80131,2.50103,1.06553,8.25,4.811
2020-11-20 23:00:00,2020-11-21 00:00:00,gb1055r,62.96434,1.84869,2.72334,1.33191,10.025,5.071
2020-11-21 00:00:00,2020-11-21 01:00:00,gb1055r,63.59631,1.83579,2.22493,0.26641,8.65,4.458
2020-11-21 01:00:00,2020-11-21 02:00:00,gb1055r,65.79158,0.95449,1.94682,NA,6.375,3.42
2020-11-21 02:00:00,2020-11-21 03:00:00,gb1055r,71.64563,0.69287,1.33496,0.26641,5.1,2.571
2020-11-21 03:00:00,2020-11-21 04:00:00,gb1055r,71.99488,0.47587,1.00122,0.39962,3.325,1.698
2020-11-21 04:00:00,2020-11-21 05:00:00,gb1055r,70.69767,0.81511,1.22371,0.33301,3.425,1.58
2020-11-21 05:00:00,2020-11-21 06:00:00,gb1055r,65.55875,0.91811,1.50183,0.26641,3.875,2.028
2020-11-21 06:00:00,2020-11-21 07:00:00,gb1055r,67.00563,1.01836,1.83557,0.26641,5.65,2.83
2020-11-21 07:00:00,2020-11-21 08:00:00,gb1055r,63.81251,2.87317,3.28178,0.46622,8.025,3.609
2020-11-21 08:00:00,2020-11-21 09:00:00,gb1055r,62.71487,2.37806,2.66992,0.39962,8.3,3.962
2020-11-21 09:00:00,2020-11-21 10:00:00,gb1055r,67.40477,1.68584,2.50305,0.26641,7.6,4.009
2020-11-21 10:00:00,2020-11-21 11:00:00,gb1055r,71.54585,1.64121,2.22493,0.26641,7.2,3.797
2020-11-21 11:00:00,2020-11-21 12:00:00,gb1055r,71.24649,1.47159,2.11369,0.1332,7.575,4.08
2020-11-21 12:00:00,2020-11-21 13:00:00,gb1055r,73.54155,1.58284,2.22493,0.26641,7.25,4.057
2020-11-21 13:00:00,2020-11-21 14:00:00,gb1055r,73.14241,1.48259,1.89119,0.39962,6.15,3.467
2020-11-21 14:00:00,2020-11-21 15:00:00,gb1055r,71.59574,1.87195,2.28056,0.59942,5.8,3.042
2020-11-21 15:00:00,2020-11-21 16:00:00,gb1055r,69.99918,1.86646,2.3918,0.46622,5.2,2.854
2020-11-21 16:00:00,2020-11-21 17:00:00,gb1055r,69.69982,1.92208,2.44743,0.53282,5,2.783
2020-11-21 17:00:00,2020-11-21 18:00:00,gb1055r,67.30498,1.92483,2.3918,0.59942,6.075,3.703
2020-11-21 18:00:00,2020-11-21 19:00:00,gb1055r,67.15531,1.71333,1.94682,0.39962,6.325,3.844
2020-11-21 19:00:00,2020-11-21 20:00:00,gb1055r,65.45896,1.70233,2.16931,0.46622,6.175,3.632
2020-11-21 20:00:00,2020-11-21 21:00:00,gb1055r,65.95789,1.81358,2.28056,0.46622,5.8,3.656
2020-11-21 21:00:00,2020-11-21 22:00:00,gb1055r,65.90799,1.64946,2.05806,0.39962,4.975,3.16
2020-11-21 22:00:00,2020-11-21 23:00:00,gb1055r,66.65638,1.25735,1.72432,0.33301,5.65,3.302
2020-11-21 23:00:00,2020-11-22 00:00:00,gb1055r,65.60864,1.30472,1.94682,0.39962,4.8,2.901
2020-11-22 00:00:00,2020-11-22 01:00:00,gb1055r,65.32591,1.24338,1.63294,0.44406,5.525,2.995
2020-11-22 01:00:00,2020-11-22 02:00:00,gb1055r,64.79373,1.01621,1.89272,NA,4.775,2.642
2020-11-22 02:00:00,2020-11-22 03:00:00,gb1055r,62.96434,1.20257,1.67005,0.53288,4.65,2.476
2020-11-22 03:00:00,2020-11-22 04:00:00,gb1055r,58.92304,0.91594,1.55871,0.46627,4.1,2.359
2020-11-22 04:00:00,2020-11-22 05:00:00,gb1055r,56.92734,0.927,1.33604,0.46627,2.675,1.675
2020-11-22 05:00:00,2020-11-22 06:00:00,gb1055r,56.27874,0.76,1.16903,0.53288,2.125,1.368
2020-11-22 06:00:00,2020-11-22 07:00:00,gb1055r,49.69293,2.0293,2.67208,0.46627,2.675,1.863
2020-11-22 07:00:00,2020-11-22 08:00:00,gb1055r,50.24175,1.42525,1.89272,0.26644,4.1,2.5
2020-11-22 08:00:00,2020-11-22 09:00:00,gb1055r,39.71443,4.56238,5.7895,0.26644,6.775,4.505
2020-11-22 09:00:00,2020-11-22 10:00:00,gb1055r,43.35658,4.67372,5.90084,0.46627,6.35,5.094
2020-11-22 10:00:00,2020-11-22 11:00:00,gb1055r,47.39788,2.69179,3.45143,0.26644,6.675,4.953
2020-11-22 11:00:00,2020-11-22 12:00:00,gb1055r,51.98799,2.61953,3.72977,0.33305,5.575,3.538
2020-11-22 12:00:00,2020-11-22 13:00:00,gb1055r,57.07702,2.19077,2.95042,0.39966,9.6,6.014
2020-11-22 13:00:00,2020-11-22 14:00:00,gb1055r,60.61939,1.92626,2.39374,0.53288,7.425,4.269
2020-11-22 14:00:00,2020-11-22 15:00:00,gb1055r,61.46756,2.0905,2.61641,0.6661,7.5,4.175
2020-11-22 15:00:00,2020-11-22 16:00:00,gb1055r,58.17466,2.9729,3.6741,0.53288,8.775,4.929
2020-11-22 16:00:00,2020-11-22 17:00:00,gb1055r,51.98799,4.5399,5.06581,0.39966,11.85,7.547
2020-11-22 17:00:00,2020-11-22 18:00:00,gb1055r,51.48906,3.86912,4.45346,0.39966,12.4,8.019
2020-11-22 18:00:00,2020-11-22 19:00:00,gb1055r,50.04218,4.35354,5.28848,0.33305,11.325,7.217
2020-11-22 19:00:00,2020-11-22 20:00:00,gb1055r,40.01379,5.07723,6.01217,0.33305,16.375,10.283
2020-11-22 20:00:00,2020-11-22 21:00:00,gb1055r,15.41678,17.38579,19.37255,0.39966,46.525,39.717
2020-11-22 21:00:00,2020-11-22 22:00:00,gb1055r,33.47787,9.30801,10.24296,0.39966,21.225,15.236
2020-11-22 22:00:00,2020-11-22 23:00:00,gb1055r,31.83142,9.87576,10.57697,0.33305,19.7,14.245
2020-11-22 23:00:00,2020-11-23 00:00:00,gb1055r,21.15442,11.08663,12.08001,0.26644,22.575,16.321
2020-11-23 00:00:00,2020-11-23 01:00:00,gb1055r,21.22094,9.30786,10.39979,0.17764,19.475,12.594
2020-11-23 01:00:00,2020-11-23 02:00:00,gb1055r,2.99355,10.72508,17.15965,NA,16.35,11.651
2020-11-23 02:00:00,2020-11-23 03:00:00,gb1055r,0.99785,15.19894,23.62238,0.59955,15.1,13.514
2020-11-23 03:00:00,2020-11-23 04:00:00,gb1055r,0.79828,14.17111,24.29094,0.66617,14.35,12.807
2020-11-23 04:00:00,2020-11-23 05:00:00,gb1055r,0.79828,11.01478,17.21537,0.46632,13.275,11.769
2020-11-23 05:00:00,2020-11-23 06:00:00,gb1055r,0.79828,11.52728,16.32396,0.46632,12.175,10.66
2020-11-23 06:00:00,2020-11-23 07:00:00,gb1055r,0.34925,11.68334,17.88393,0.46632,13.475,11.604
2020-11-23 07:00:00,2020-11-23 08:00:00,gb1055r,0.54882,11.85893,20.22388,0.46632,13.575,11.698
2020-11-23 08:00:00,2020-11-23 09:00:00,gb1055r,1.09763,11.28592,37.55067,0.99925,13.95,11.344
2020-11-23 09:00:00,2020-11-23 10:00:00,gb1055r,1.9957,11.41153,43.23342,1.06587,13.925,11.156
2020-11-23 10:00:00,2020-11-23 11:00:00,gb1055r,2.79398,12.5175,45.68479,1.06587,15.825,11.793
2020-11-23 11:00:00,2020-11-23 12:00:00,gb1055r,21.45378,16.66167,30.64224,0.66617,15.95,10.967
2020-11-23 12:00:00,2020-11-23 13:00:00,gb1055r,27.74023,25.22475,38.38637,0.73279,12.475,7.972
2020-11-23 13:00:00,2020-11-23 14:00:00,gb1055r,49.29379,8.25122,10.47407,0.53293,6.1,4.057
2020-11-23 14:00:00,2020-11-23 15:00:00,gb1055r,50.19186,7.27622,8.91411,0.73279,6.025,3.278
2020-11-23 15:00:00,2020-11-23 16:00:00,gb1055r,54.78197,6.08949,6.90843,0.66617,6.05,3.113
2020-11-23 16:00:00,2020-11-23 17:00:00,gb1055r,52.98584,6.53241,7.40985,0.66617,4.525,2.783
2020-11-23 17:00:00,2020-11-23 18:00:00,gb1055r,50.69078,7.04496,7.68842,0.66617,5.05,3.373
2020-11-23 18:00:00,2020-11-23 19:00:00,gb1055r,40.46282,9.65513,10.47407,0.46632,10.95,8.703
2020-11-23 19:00:00,2020-11-23 20:00:00,gb1055r,44.00519,7.81938,8.57983,0.66617,9.075,7.618
2020-11-23 20:00:00,2020-11-23 21:00:00,gb1055r,49.19401,6.93075,7.6327,0.73279,4.35,3.373
2020-11-23 21:00:00,2020-11-23 22:00:00,gb1055r,43.00734,9.54649,10.30693,0.66617,6.525,4.835
2020-11-23 22:00:00,2020-11-23 23:00:00,gb1055r,48.09637,7.20932,7.91127,0.86602,5.5,4.222
2020-11-23 23:00:00,2020-11-24 00:00:00,gb1055r,53.98369,4.42644,5.0699,0.7994,4.55,3.113
2020-11-24 00:00:00,2020-11-24 01:00:00,gb1055r,53.8839,3.46057,4.16327,0.17766,6.225,3.514
2020-11-24 01:00:00,2020-11-24 02:00:00,gb1055r,51.08992,3.4206,4.18185,NA,6.625,3.915
2020-11-24 02:00:00,2020-11-24 03:00:00,gb1055r,55.92949,2.70695,3.23397,0.06662,6.125,3.679
2020-11-24 03:00:00,2020-11-24 04:00:00,gb1055r,59.02283,1.7033,2.23032,0.06662,6.775,4.458
2020-11-24 04:00:00,2020-11-24 05:00:00,gb1055r,57.27659,2.20512,2.73215,0.33312,7.3,5.094
2020-11-24 05:00:00,2020-11-24 06:00:00,gb1055r,52.08777,3.76355,4.34913,0.53299,11.2,8.019
2020-11-24 06:00:00,2020-11-24 07:00:00,gb1055r,45.70153,7.60246,8.36371,0.53299,13,8.585
2020-11-24 07:00:00,2020-11-24 08:00:00,gb1055r,55.8796,3.75795,4.46065,0.59962,12.325,7.17
2020-11-24 08:00:00,2020-11-24 09:00:00,gb1055r,56.22885,5.74004,6.96976,0.53299,12.075,7.288
2020-11-24 09:00:00,2020-11-24 10:00:00,gb1055r,52.13766,8.94601,10.76131,0.66624,13.075,8.514
2020-11-24 10:00:00,2020-11-24 11:00:00,gb1055r,51.78842,7.34582,8.80978,0.59962,16.025,10.33
2020-11-24 11:00:00,2020-11-24 12:00:00,gb1055r,53.08562,6.44249,8.14068,0.73286,17.275,11.344
2020-11-24 12:00:00,2020-11-24 13:00:00,gb1055r,51.78842,8.02028,10.53828,0.99936,16.65,10.66
2020-11-24 13:00:00,2020-11-24 14:00:00,gb1055r,54.28304,8.03708,10.20373,1.19923,13.35,8.326
2020-11-24 14:00:00,2020-11-24 15:00:00,gb1055r,54.88175,7.79469,9.20008,1.3991,12.325,7.901
2020-11-24 15:00:00,2020-11-24 16:00:00,gb1055r,56.72777,8.82353,9.70191,1.46573,10.525,6.509
2020-11-24 16:00:00,2020-11-24 17:00:00,gb1055r,51.33938,8.94905,9.53463,1.33248,12.9,7.547
2020-11-24 17:00:00,2020-11-24 18:00:00,gb1055r,45.55185,11.07066,11.59768,1.46573,15.075,9.646
2020-11-24 18:00:00,2020-11-24 19:00:00,gb1055r,46.5996,11.22113,12.0995,1.46573,14.875,9.67
2020-11-24 19:00:00,2020-11-24 20:00:00,gb1055r,53.28519,6.59601,7.41582,1.46573,13.425,8.679
2020-11-24 20:00:00,2020-11-24 21:00:00,gb1055r,52.88605,7.26791,8.02916,1.59897,12.475,7.759
2020-11-24 21:00:00,2020-11-24 22:00:00,gb1055r,48.74497,9.77142,10.64979,1.6656,14.975,9.67
2020-11-24 22:00:00,2020-11-24 23:00:00,gb1055r,45.60175,10.40156,10.92858,1.79884,14.55,9.929
2020-11-24 23:00:00,2020-11-25 00:00:00,gb1055r,43.00734,10.16733,10.92858,1.73222,17.525,11.887
2020-11-25 00:00:00,2020-11-25 01:00:00,gb1055r,41.44404,9.79503,10.34215,1.24378,21.95,15.448
2020-11-25 01:00:00,2020-11-25 02:00:00,gb1055r,40.97837,8.61848,9.2633,NA,25.5,18.42
2020-11-25 02:00:00,2020-11-25 03:00:00,gb1055r,42.15916,7.66419,8.42625,1.13273,26.1,19.269
2020-11-25 03:00:00,2020-11-25 04:00:00,gb1055r,39.914,6.51205,6.86377,1.13273,22.975,18.113
2020-11-25 04:00:00,2020-11-25 05:00:00,gb1055r,39.21551,5.66092,6.30574,1.26599,25.85,19.481
2020-11-25 05:00:00,2020-11-25 06:00:00,gb1055r,36.52131,7.71999,8.48205,1.33262,28.9,21.462
2020-11-25 06:00:00,2020-11-25 07:00:00,gb1055r,38.66669,7.61684,8.20304,1.26599,30.175,22.005
2020-11-25 07:00:00,2020-11-25 08:00:00,gb1055r,41.71013,9.06208,9.76552,1.33262,29.275,22.146
2020-11-25 08:00:00,2020-11-25 09:00:00,gb1055r,41.36088,10.06372,10.82578,1.19936,23.375,18.585
2020-11-25 09:00:00,2020-11-25 10:00:00,gb1055r,46.94884,6.66255,7.366,1.0661,21.15,16.368
2020-11-25 10:00:00,2020-11-25 11:00:00,gb1055r,52.73637,4.9941,5.5803,1.0661,6.7,4.245
2020-11-25 11:00:00,2020-11-25 12:00:00,gb1055r,47.74712,7.37109,8.42625,0.99946,5.95,4.316
2020-11-25 12:00:00,2020-11-25 13:00:00,gb1055r,45.65164,7.93194,8.92848,0.8662,2.85,1.91
2020-11-25 13:00:00,2020-11-25 14:00:00,gb1055r,52.5867,6.58985,7.64501,0.8662,2.075,1.156
2020-11-25 14:00:00,2020-11-25 15:00:00,gb1055r,52.93594,7.2065,8.20304,0.73294,3.525,2.193
2020-11-25 15:00:00,2020-11-25 16:00:00,gb1055r,58.47401,6.92748,7.92403,0.73294,3.925,2.594
2020-11-25 16:00:00,2020-11-25 17:00:00,gb1055r,48.99444,11.77953,12.83469,0.73294,6.625,4.953
2020-11-25 17:00:00,2020-11-25 18:00:00,gb1055r,33.12862,22.5715,24.3301,0.53305,10.475,7.618
2020-11-25 18:00:00,2020-11-25 19:00:00,gb1055r,35.82282,16.90777,18.08017,0.53305,12.725,9.623
2020-11-25 19:00:00,2020-11-25 20:00:00,gb1055r,31.38238,18.42008,19.47524,0.26652,17.625,13.349
2020-11-25 20:00:00,2020-11-25 21:00:00,gb1055r,27.39098,16.91622,17.91276,0.39978,16.15,11.722
2020-11-25 21:00:00,2020-11-25 22:00:00,gb1055r,16.06539,25.9394,27.28766,0.13326,17.2,13.679
2020-11-25 22:00:00,2020-11-25 23:00:00,gb1055r,12.32345,22.66674,23.60467,0.19989,18.85,15.354
2020-11-25 23:00:00,2020-11-26 00:00:00,gb1055r,10.6271,19.80952,20.98193,0.06663,17.9,14.717
2020-11-26 00:00:00,2020-11-26 01:00:00,gb1055r,12.70596,17.95601,19.28614,0.62195,16.625,13.255
2020-11-26 01:00:00,2020-11-26 02:00:00,gb1055r,13.70381,13.34114,14.63215,NA,16.675,13.491
2020-11-26 02:00:00,2020-11-26 03:00:00,gb1055r,16.01549,10.56859,11.44882,0.39983,15.875,12.547
2020-11-26 03:00:00,2020-11-26 04:00:00,gb1055r,22.70109,7.82921,8.76812,0.59974,14.05,10.967
2020-11-26 04:00:00,2020-11-26 05:00:00,gb1055r,30.18496,5.82719,6.59005,0.59974,17.275,13.75
2020-11-26 05:00:00,2020-11-26 06:00:00,gb1055r,27.54066,5.37757,6.19912,0.39983,9.325,6.981
2020-11-26 06:00:00,2020-11-26 07:00:00,gb1055r,23.10023,6.71792,7.53947,0.19991,9.425,6.816
2020-11-26 07:00:00,2020-11-26 08:00:00,gb1055r,16.6142,13.83076,17.70379,0.46647,10.5,7.382
2020-11-26 08:00:00,2020-11-26 09:00:00,gb1055r,13.77033,19.29735,24.46138,0.46647,15.45,11.769
2020-11-26 09:00:00,2020-11-26 10:00:00,gb1055r,9.52947,19.25862,35.63096,0.66638,13.75,9.788
2020-11-26 10:00:00,2020-11-26 11:00:00,gb1055r,20.95485,16.27202,30.88389,0.5331,14.9,10.094
2020-11-26 11:00:00,2020-11-26 12:00:00,gb1055r,40.96174,10.60292,14.24122,0.33319,9.1,5.708
2020-11-26 12:00:00,2020-11-26 13:00:00,gb1055r,49.19401,7.5548,9.54999,0.46647,13.4,8.915
2020-11-26 13:00:00,2020-11-26 14:00:00,gb1055r,50.69078,8.45687,10.27602,0.39983,12.15,8.467
2020-11-26 14:00:00,2020-11-26 15:00:00,gb1055r,45.55185,10.83282,13.18011,0.5331,10.375,6.557
2020-11-26 15:00:00,2020-11-26 16:00:00,gb1055r,37.31959,14.37391,16.25174,0.59974,13.25,8.797
2020-11-26 16:00:00,2020-11-26 17:00:00,gb1055r,36.97034,16.20923,17.08946,0.39983,15.575,10.425
2020-11-26 17:00:00,2020-11-26 18:00:00,gb1055r,27.19141,24.13679,25.07571,0.46647,31.075,25.118
2020-11-26 18:00:00,2020-11-26 19:00:00,gb1055r,10.22796,37.17686,38.7026,0.39983,25.075,19.646
2020-11-26 19:00:00,2020-11-26 20:00:00,gb1055r,3.3428,39.62483,42.50026,0.46647,25.8,20.755
2020-11-26 20:00:00,2020-11-26 21:00:00,gb1055r,0.6985,40.8918,48.75522,0.79966,23.675,18.797
2020-11-26 21:00:00,2020-11-26 22:00:00,gb1055r,1.04774,38.33298,43.67306,0.59974,20.95,17.995
2020-11-26 22:00:00,2020-11-26 23:00:00,gb1055r,1.69635,37.14768,40.43388,0.39983,14.075,12.995
2020-11-26 23:00:00,2020-11-27 00:00:00,gb1055r,4.09119,27.71873,29.65524,0.46647,11.55,10.755
2020-11-27 00:00:00,2020-11-27 01:00:00,gb1055r,4.45706,25.99587,27.79736,0.35544,11.375,10.542
2020-11-27 01:00:00,2020-11-27 02:00:00,gb1055r,7.58366,25.36565,26.71677,NA,10.625,9.764
2020-11-27 02:00:00,2020-11-27 03:00:00,gb1055r,15.11743,19.90526,20.90391,0.39987,8.95,8.231
2020-11-27 03:00:00,2020-11-27 04:00:00,gb1055r,14.56861,21.69954,22.5807,0.5998,7.7,7.052
2020-11-27 04:00:00,2020-11-27 05:00:00,gb1055r,14.06969,23.08545,24.20159,0.66645,7.275,6.769
2020-11-27 05:00:00,2020-11-27 06:00:00,gb1055r,15.26711,21.13205,22.18945,0.33323,8.325,7.665
2020-11-27 06:00:00,2020-11-27 07:00:00,gb1055r,15.61635,18.39901,19.33892,0.7331,7.125,6.58
2020-11-27 07:00:00,2020-11-27 08:00:00,gb1055r,9.23011,20.195,22.13356,0.5998,6.675,5.991
2020-11-27 08:00:00,2020-11-27 09:00:00,gb1055r,7.43398,22.74385,33.20033,0.79974,8.15,6.486
2020-11-27 09:00:00,2020-11-27 10:00:00,gb1055r,11.62495,19.84999,34.65355,0.93303,10.6,8.75
2020-11-27 10:00:00,2020-11-27 11:00:00,gb1055r,18.6598,19.33555,34.37408,0.93303,12.5,10.283
2020-11-27 11:00:00,2020-11-27 12:00:00,gb1055r,18.11098,28.68562,44.54658,0.99968,11.775,10.165
2020-11-27 12:00:00,2020-11-27 13:00:00,gb1055r,16.26496,28.14837,44.71426,1.3329,15.025,11.958
2020-11-27 13:00:00,2020-11-27 14:00:00,gb1055r,11.72474,33.40457,47.62068,1.19961,22.35,14.009
2020-11-27 14:00:00,2020-11-27 15:00:00,gb1055r,6.48603,40.85315,57.06657,1.59948,22.65,16.486
2020-11-27 15:00:00,2020-11-27 16:00:00,gb1055r,2.6443,44.84896,73.1637,1.46619,24.4,19.387
2020-11-27 16:00:00,2020-11-27 17:00:00,gb1055r,0.29936,45.92469,94.68244,2.39922,31.65,23.491
2020-11-27 17:00:00,2020-11-27 18:00:00,gb1055r,0.34925,48.06232,99.99226,2.26593,30.05,22.736
2020-11-27 18:00:00,2020-11-27 19:00:00,gb1055r,0.04989,46.05637,77.13209,1.86606,25.65,20.943
2020-11-27 19:00:00,2020-11-27 20:00:00,gb1055r,0.09979,45.7923,75.39941,1.86606,25.825,20.873
2020-11-27 20:00:00,2020-11-27 21:00:00,gb1055r,0,44.73319,74.28156,1.93271,26.75,22.123
2020-11-27 21:00:00,2020-11-27 22:00:00,gb1055r,0,43.63019,80.9328,2.066,27.95,22.925
2020-11-27 22:00:00,2020-11-27 23:00:00,gb1055r,0.04989,41.20686,84.67762,2.39922,28.425,23.184
2020-11-27 23:00:00,2020-11-28 00:00:00,gb1055r,0.04989,39.30022,80.59744,2.39922,28.625,23.373
2020-11-28 00:00:00,2020-11-28 01:00:00,gb1055r,-0.06652,37.46778,76.67199,2.31061,29.775,24.41
2020-11-28 01:00:00,2020-11-28 02:00:00,gb1055r,-0.04989,35.70407,75.51594,NA,31.6,26.179
2020-11-28 02:00:00,2020-11-28 03:00:00,gb1055r,0.14968,35.15903,70.08998,2.19952,35.45,28.231
2020-11-28 03:00:00,2020-11-28 04:00:00,gb1055r,0,33.57126,63.20964,2.06622,37.125,29.269
2020-11-28 04:00:00,2020-11-28 05:00:00,gb1055r,-0.09979,31.69662,57.33618,1.93291,40.425,31.604
2020-11-28 05:00:00,2020-11-28 06:00:00,gb1055r,-0.19957,29.89084,50.12021,1.59965,44.175,34.387
2020-11-28 06:00:00,2020-11-28 07:00:00,gb1055r,5.93721,21.49157,25.84323,1.3997,41.65,34.906
2020-11-28 07:00:00,2020-11-28 08:00:00,gb1055r,12.22366,19.01453,20.24946,1.19974,34.925,30.661
2020-11-28 08:00:00,2020-11-28 09:00:00,gb1055r,14.51872,17.01941,19.01883,1.06643,33.975,30.26
2020-11-28 09:00:00,2020-11-28 10:00:00,gb1055r,20.00689,14.77473,18.06789,0.99978,32.2,27.925
2020-11-28 10:00:00,2020-11-28 11:00:00,gb1055r,27.34109,11.42277,15.77444,1.13309,27.45,23.774
2020-11-28 11:00:00,2020-11-28 12:00:00,gb1055r,31.63185,10.39725,13.98443,0.99978,25.675,22.028
2020-11-28 12:00:00,2020-11-28 13:00:00,gb1055r,32.87916,9.96696,13.20131,0.79983,27.35,23.42
2020-11-28 13:00:00,2020-11-28 14:00:00,gb1055r,32.72948,10.43454,13.25724,0.79983,27.65,23.255
2020-11-28 14:00:00,2020-11-28 15:00:00,gb1055r,30.5841,11.79139,14.32006,0.93313,29.1,24.741
2020-11-28 15:00:00,2020-11-28 16:00:00,gb1055r,28.08948,13.73343,15.43882,0.66652,28.2,24.387
2020-11-28 16:00:00,2020-11-28 17:00:00,gb1055r,20.25636,18.97006,19.96977,0.66652,29.45,25.212
2020-11-28 17:00:00,2020-11-28 18:00:00,gb1055r,13.22151,29.09193,30.15044,0.66652,35.05,29.906
